Country,Category,DateTime,Value,Frequency,HistoricalDataSymbol,LastUpdate
United States,Imports,1973-09-30T00:00:00,7191,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1973-10-31T00:00:00,7612,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1973-11-30T00:00:00,8300,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1973-12-31T00:00:00,7907,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1974-01-31T00:00:00,8327,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1974-02-28T00:00:00,9196,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1974-03-31T00:00:00,9659,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1974-04-30T00:00:00,10023,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1974-05-31T00:00:00,10246,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1974-06-30T00:00:00,10656,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1974-07-31T00:00:00,11001,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1974-08-31T00:00:00,11291,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1974-09-30T00:00:00,10789,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1974-10-31T00:00:00,10918,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1974-11-30T00:00:00,11131,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1974-12-31T00:00:00,11539,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1975-01-31T00:00:00,12005,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1975-02-28T00:00:00,9993,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1975-03-31T00:00:00,9580,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1975-04-30T00:00:00,9988,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1975-05-31T00:00:00,9240,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1975-06-30T00:00:00,9081,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1975-07-31T00:00:00,9903,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1975-08-31T00:00:00,9959,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1975-09-30T00:00:00,10181,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1975-10-31T00:00:00,10443,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1975-11-30T00:00:00,10374,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1975-12-31T00:00:00,10580,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1976-01-31T00:00:00,11302,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1976-02-29T00:00:00,11263,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1976-03-31T00:00:00,11703,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1976-04-30T00:00:00,11933,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1976-05-31T00:00:00,11482,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1976-06-30T00:00:00,12571,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1976-07-31T00:00:00,13105,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1976-08-31T00:00:00,12815,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1976-09-30T00:00:00,13049,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1976-10-31T00:00:00,12969,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1976-11-30T00:00:00,13110,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1976-12-31T00:00:00,13725,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1977-01-31T00:00:00,12919,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1977-02-28T00:00:00,15215,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1977-03-31T00:00:00,15017,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1977-04-30T00:00:00,14440,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1977-05-31T00:00:00,13791,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1977-06-30T00:00:00,15989,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1977-07-31T00:00:00,14952,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1977-08-31T00:00:00,14828,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1977-09-30T00:00:00,15456,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1977-10-31T00:00:00,15374,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1977-11-30T00:00:00,15156,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1977-12-31T00:00:00,16039,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1978-01-31T00:00:00,16198,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1978-02-28T00:00:00,17154,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1978-03-31T00:00:00,16857,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1978-04-30T00:00:00,17362,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1978-05-31T00:00:00,16884,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1978-06-30T00:00:00,16815,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1978-07-31T00:00:00,17645,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1978-08-31T00:00:00,17161,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1978-09-30T00:00:00,17995,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1978-10-31T00:00:00,17945,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1978-11-30T00:00:00,18092,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1978-12-31T00:00:00,18154,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1979-01-31T00:00:00,19696,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1979-02-28T00:00:00,17802,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1979-03-31T00:00:00,18540,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1979-04-30T00:00:00,19048,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1979-05-31T00:00:00,19792,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1979-06-30T00:00:00,20188,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1979-07-31T00:00:00,20226,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1979-08-31T00:00:00,21769,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1979-09-30T00:00:00,21742,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1979-10-31T00:00:00,22521,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1979-11-30T00:00:00,22263,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1979-12-31T00:00:00,23406,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1980-01-31T00:00:00,24626,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1980-02-29T00:00:00,25279,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1980-03-31T00:00:00,24473,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1980-04-30T00:00:00,23200,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1980-05-31T00:00:00,24027,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1980-06-30T00:00:00,23796,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1980-07-31T00:00:00,22620,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1980-08-31T00:00:00,23150,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1980-09-30T00:00:00,23365,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1980-10-31T00:00:00,23914,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1980-11-30T00:00:00,23443,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1980-12-31T00:00:00,25014,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1981-01-31T00:00:00,26403,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1981-02-28T00:00:00,25703,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1981-03-31T00:00:00,24816,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1981-04-30T00:00:00,26065,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1981-05-31T00:00:00,25048,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1981-06-30T00:00:00,25821,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1981-07-31T00:00:00,23859,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1981-08-31T00:00:00,26987,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1981-09-30T00:00:00,25019,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1981-10-31T00:00:00,26897,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1981-11-30T00:00:00,26328,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1981-12-31T00:00:00,23566,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1982-01-31T00:00:00,26823,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1982-02-28T00:00:00,23820,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1982-03-31T00:00:00,24268,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1982-04-30T00:00:00,22079,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1982-05-31T00:00:00,24842,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1982-06-30T00:00:00,25552,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1982-07-31T00:00:00,24114,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1982-08-31T00:00:00,27195,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1982-09-30T00:00:00,24846,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1982-10-31T00:00:00,25376,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1982-11-30T00:00:00,23262,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1982-12-31T00:00:00,23524,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1983-01-31T00:00:00,24439,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1983-02-28T00:00:00,23116,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1983-03-31T00:00:00,23840,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1983-04-30T00:00:00,24426,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1983-05-31T00:00:00,25958,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1983-06-30T00:00:00,25428,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1983-07-31T00:00:00,26531,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1983-08-31T00:00:00,27417,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1983-09-30T00:00:00,27154,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1983-10-31T00:00:00,29106,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1983-11-30T00:00:00,27888,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1983-12-31T00:00:00,27749,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1984-01-31T00:00:00,31576,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1984-02-29T00:00:00,31792,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1984-03-31T00:00:00,32320,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1984-04-30T00:00:00,33695,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1984-05-31T00:00:00,31633,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1984-06-30T00:00:00,30897,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1984-07-31T00:00:00,37049,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1984-08-31T00:00:00,32581,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1984-09-30T00:00:00,34124,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1984-10-31T00:00:00,32631,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1984-11-30T00:00:00,33179,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1984-12-31T00:00:00,31781,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1985-01-31T00:00:00,34196,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1985-02-28T00:00:00,33884,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1985-03-31T00:00:00,34028,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1985-04-30T00:00:00,34382,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1985-05-31T00:00:00,34772,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1985-06-30T00:00:00,35512,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1985-07-31T00:00:00,32676,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1985-08-31T00:00:00,32129,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1985-09-30T00:00:00,37810,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1985-10-31T00:00:00,33836,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1985-11-30T00:00:00,36627,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1985-12-31T00:00:00,39130,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1986-01-31T00:00:00,37202,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1986-02-28T00:00:00,35468,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1986-03-31T00:00:00,35726,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1986-04-30T00:00:00,36622,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1986-05-31T00:00:00,35725,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1986-06-30T00:00:00,36295,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1986-07-31T00:00:00,37751,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1986-08-31T00:00:00,36904,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1986-09-30T00:00:00,38520,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1986-10-31T00:00:00,37848,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1986-11-30T00:00:00,39561,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1986-12-31T00:00:00,37657,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1987-01-31T00:00:00,39241,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1987-02-28T00:00:00,38238,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1987-03-31T00:00:00,39299,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1987-04-30T00:00:00,39794,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1987-05-31T00:00:00,40961,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1987-06-30T00:00:00,41618,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1987-07-31T00:00:00,42482,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1987-08-31T00:00:00,42061,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1987-09-30T00:00:00,41570,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1987-10-31T00:00:00,44250,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1987-11-30T00:00:00,43216,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1987-12-31T00:00:00,43755,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1988-01-31T00:00:00,42296,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1988-02-29T00:00:00,45214,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1988-03-31T00:00:00,44836,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1988-04-30T00:00:00,43342,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1988-05-31T00:00:00,44069,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1988-06-30T00:00:00,45671,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1988-07-31T00:00:00,43198,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1988-08-31T00:00:00,45886,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1988-09-30T00:00:00,44674,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1988-10-31T00:00:00,45223,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1988-11-30T00:00:00,46214,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1988-12-31T00:00:00,48187,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1989-01-31T00:00:00,45846,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1989-02-28T00:00:00,46895,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1989-03-31T00:00:00,48058,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1989-04-30T00:00:00,47039,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1989-05-31T00:00:00,49284,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1989-06-30T00:00:00,48155,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1989-07-31T00:00:00,47490,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1989-08-31T00:00:00,48656,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1989-09-30T00:00:00,47772,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1989-10-31T00:00:00,49693,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1989-11-30T00:00:00,49161,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1989-12-31T00:00:00,47096,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1990-01-31T00:00:00,50769,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1990-02-28T00:00:00,48553,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1990-03-31T00:00:00,51219,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1990-04-30T00:00:00,49373,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1990-05-31T00:00:00,50176,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1990-06-30T00:00:00,50263,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1990-07-31T00:00:00,51291,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1990-08-31T00:00:00,51771,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1990-09-30T00:00:00,51319,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1990-10-31T00:00:00,54152,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1990-11-30T00:00:00,53342,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1990-12-31T00:00:00,50262,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1991-01-31T00:00:00,51179,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1991-02-28T00:00:00,49309,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1991-03-31T00:00:00,48794,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1991-04-30T00:00:00,49589,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1991-05-31T00:00:00,50076,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1991-06-30T00:00:00,49663,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1991-07-31T00:00:00,50121,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1991-08-31T00:00:00,50610,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1991-09-30T00:00:00,51196,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1991-10-31T00:00:00,52496,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1991-11-30T00:00:00,51687,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1991-12-31T00:00:00,51829,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1992-01-31T00:00:00,52277,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1992-02-29T00:00:00,52513,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1992-03-31T00:00:00,52935,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1992-04-30T00:00:00,53411,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1992-05-31T00:00:00,53963,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1992-06-30T00:00:00,54551,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1992-07-31T00:00:00,55313,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1992-08-31T00:00:00,55395,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1992-09-30T00:00:00,55515,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1992-10-31T00:00:00,56556,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1992-11-30T00:00:00,56214,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1992-12-31T00:00:00,57446,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1993-01-31T00:00:00,56439,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1993-02-28T00:00:00,56076,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1993-03-31T00:00:00,59813,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1993-04-30T00:00:00,59584,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1993-05-31T00:00:00,58598,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1993-06-30T00:00:00,59275,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1993-07-31T00:00:00,59200,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1993-08-31T00:00:00,58805,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1993-09-30T00:00:00,60679,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1993-10-31T00:00:00,62069,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1993-11-30T00:00:00,61361,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1993-12-31T00:00:00,61271,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1994-01-31T00:00:00,61365,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1994-02-28T00:00:00,62974,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1994-03-31T00:00:00,64772,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1994-04-30T00:00:00,64323,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1994-05-31T00:00:00,65070,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1994-06-30T00:00:00,66831,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1994-07-31T00:00:00,67230,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1994-08-31T00:00:00,68710,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1994-09-30T00:00:00,69026,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1994-10-31T00:00:00,69019,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1994-11-30T00:00:00,71147,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1994-12-31T00:00:00,71281,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1995-01-31T00:00:00,72442,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1995-02-28T00:00:00,71894,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1995-03-31T00:00:00,74057,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1995-04-30T00:00:00,74682,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1995-05-31T00:00:00,74845,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1995-06-30T00:00:00,75478,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1995-07-31T00:00:00,74247,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1995-08-31T00:00:00,74173,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1995-09-30T00:00:00,74867,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1995-10-31T00:00:00,74219,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1995-11-30T00:00:00,74523,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1995-12-31T00:00:00,75342,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1996-01-31T00:00:00,76764,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1996-02-29T00:00:00,77217,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1996-03-31T00:00:00,77553,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1996-04-30T00:00:00,78870,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1996-05-31T00:00:00,80288,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1996-06-30T00:00:00,78516,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1996-07-31T00:00:00,79536,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1996-08-31T00:00:00,80919,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1996-09-30T00:00:00,80748,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1996-10-31T00:00:00,80404,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1996-11-30T00:00:00,81531,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1996-12-31T00:00:00,83317,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1997-01-31T00:00:00,84179,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1997-02-28T00:00:00,85001,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1997-03-31T00:00:00,85433,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1997-04-30T00:00:00,85855,Monthly,TBIMTOT,2016-03-04T14:46:00
